,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
ufoi,0.030063305,-0.037652384,0.022956539,-0.029291594,-0.018283784,-0.025700986,-0.04487393,-0.049348284,0.012481023,0.008213483,0.027634393,0.00055710226,0.014819708,-0.01607281,0.026557159,0.025488582,-0.038844217,-0.04657228,0.029673647,0.025649656,0.023926746,-0.0011179671,0.04498328,0.0056677684,0.0063185804,0.01712444,-0.03996531,0.039062236,-0.0060719624,0.011293016,0.033510778,0.0037273653
blnssam,0.06473895,0.045400266,-0.002555905,-0.003216423,0.046572175,-0.0011618845,-0.010262597,-0.03268327,0.011280883,0.03370214,-0.0043763407,0.032523487,-0.027545322,-0.008612715,-0.0002819784,0.004073359,-0.038962375,-0.013188146,-0.0052635446,-0.03903427,0.0468374,0.033008996,0.01864982,-0.016314864,0.0059056506,0.031674493,0.01154536,0.036198508,-0.02065215,0.0015289411,0.000114522874,0.046251167
zeqox,-0.004757166,-0.0459478,0.03483453,0.03202833,-0.024586558,0.010392211,-0.028034091,0.022827636,0.037354756,-0.023894763,0.047486033,-0.01740849,0.008701168,-0.039427936,-0.018162142,0.0021150932,-0.008946918,0.048204053,-0.01366967,0.039202873,0.0022425875,-0.005312491,0.019395065,-0.024310196,-0.0018513426,-0.023263752,0.011666488,0.034281578,-0.042225458,0.043496106,-0.042563915,-0.023349274
sapix,-0.04784565,-0.022239411,-0.02276714,0.03393719,-0.022237873,-0.008070566,-0.019213308,-0.009362638,-0.0063053966,0.048838463,0.020446304,0.0088246465,0.038953308,0.008503389,0.045126464,-0.021347487,0.024143849,0.040079925,0.045526747,0.02999666,0.043155108,-0.017232787,-0.024747802,-0.0017515533,-0.032260157,-0.044341385,0.031925466,-0.027858365,0.019176494,-0.026346935,-0.005413998,0.028859321
glixx,0.03401157,0.045646105,0.040617477,0.014158044,-0.04080844,-0.012197353,0.043154728,-0.01995734,0.023581076,-0.046477295,0.031604294,0.044286918,-0.039059818,-0.02354232,-0.032498196,0.010345958,0.049712088,0.0368415,0.048445735,-0.013562441,-0.034838654,0.00025055557,-0.022164619,0.038486693,-0.04029397,-0.04131355,0.010329805,0.045329068,-0.008041739,0.0026527867,-0.03732418,-0.0041659847
aeon,0.06954149,0.03240364,-0.069373034,-0.019061435,0.03954548,-0.019099522,0.03170046,0.048550192,-0.008312501,-0.037950717,-0.02101395,0.022087958,-0.012747623,-0.037809838,-0.02052989,-0.020828689,-0.004256498,0.006108355,0.0019386634,-0.039581012,-0.015889585,0.045442868,-0.007315647,-0.02527349,-0.030761743,-0.038698662,-0.042903412,0.017958704,-0.00610435,0.009503104,0.017887983,0.024912965
beastix,0.011982699,-0.0138887055,-0.0590444,0.010616433,0.020304564,-0.027033854,0.0399685,-0.022084488,0.005124688,0.015652109,0.0060821883,-0.014447689,-0.015052021,0.049235795,-0.013063133,-0.044074763,0.0279194,0.039447557,0.015232932,0.04982158,-0.021633172,-0.0026413314,-0.0129400715,-0.034729756,-0.0032606125,0.023496274,-0.042880286,0.030159,-0.022175586,-0.032554496,-0.031155242,-0.024367929
flarix,-0.0305318,0.0006183274,0.006653525,0.032361355,0.027297463,0.03178445,0.0346437,-0.010143708,0.036918614,-0.02887261,0.035006296,-0.04550003,-0.020847071,-0.025853707,0.044276487,-0.028542137,-0.016637683,0.013670836,0.009698868,-0.0029361248,-0.02559203,0.02172431,-0.0023481958,0.031699445,-0.010584079,-0.016086888,-0.0094951615,-0.014319457,0.024474595,0.018000748,0.047659364,-0.008391835
sagsx,0.00039403513,0.043305922,-0.0049820766,0.026439358,0.0025458112,0.011947893,0.016448762,0.024870839,0.0013745055,-0.044506323,-0.03587673,0.01460335,-0.013199341,-0.012918603,0.023300443,0.04765052,0.022071246,-0.036561955,-0.04145856,-0.0048810616,0.042675722,0.046566736,0.04288787,0.039941814,-0.033585154,0.044751946,0.008140851,0.047141615,0.045452107,-0.0047897585,0.021943126,0.028136242
vcrtex,0.03698604,-0.03822436,-0.02814163,0.017241169,-0.03914653,0.038186047,0.043349613,-0.048167776,0.011590935,0.0046025626,0.014114905,-0.04174173,-0.038476456,-0.009202145,-0.0051267743,0.0039016604,-0.036920905,-0.04121516,-0.004331447,-0.03563527,0.011066854,-0.019147908,-0.028652346,0.0086250305,-0.031489123,-0.021282231,-0.020664835,0.032889415,0.022433687,0.034260955,-0.04034909,-0.023200393
terrnm,-0.015005566,-0.033453524,0.036672737,-0.0461617,0.02255695,0.03869268,-0.0013239384,-0.01004567,-0.015619565,0.001842834,0.045539353,-0.018972171,-0.0187155,0.047221486,0.044381414,-0.02011161,0.04146019,-0.0397187,-0.048781194,-0.047313858,-0.04024025,-0.01710824,-0.048318256,-0.034156907,0.033984613,0.02177671,-0.04879501,0.018252563,0.029051151,-0.01595769,-0.0011717193,0.033205595
gayax,0.031120885,0.04975548,-0.016774248,0.04839215,-0.04763485,-0.04097859,0.04031047,-0.009004176,-0.006188549,-0.022993172,0.012683462,0.004128933,-0.03246347,-0.04087176,-0.034133747,-0.047622252,-0.004989445,0.0033247098,0.017812397,0.00014062971,0.008548368,0.022927452,-0.00410825,0.033115756,-0.0020845756,0.044918466,-0.013890885,-0.022182846,-0.03239151,0.04323739,0.03371955,0.046928648
beepod,0.0135409925,-0.0002333347,-0.07394157,0.006028831,0.02671336,-0.041692995,-0.03922229,-0.016132511,-0.036275484,-0.036401115,0.011065412,0.014097188,-0.013043843,-0.035038423,-0.031112123,0.0012568459,0.0220212,-0.033380628,0.0011876822,-0.004786156,-0.046213794,0.013534594,0.038506124,0.0070308447,-0.049771633,0.011757813,-0.027330875,-0.030569388,-0.042853322,0.007124342,0.037031177,0.008466601
leffon,-0.035924923,0.02716538,-0.042889144,-0.020209491,-0.01472608,0.029249977,0.020807933,0.005901672,-0.007967733,0.039684508,0.03900678,0.0012582429,0.027214292,-0.03815472,0.040370334,0.019693565,-0.035869144,0.03367624,0.041530777,0.0030623786,-0.04713383,0.025642466,0.021280948,0.0025226697,0.004835319,0.0459445,-0.0037358515,0.04825114,0.034902524,-0.04448421,0.0009713881,0.0233781
uxox,-0.010473143,0.01550157,0.03285216,-0.01067666,0.019462172,0.008484352,0.013756145,-0.013811193,-0.00034712628,0.02262843,-0.016646229,-0.015571117,-0.011674333,-0.032410465,0.029627133,-0.041406643,0.036787752,0.027249385,0.013296876,0.04706141,-0.0037447326,0.038648818,-0.04017725,0.0002967827,-0.044847358,0.015442137,6.058067e-05,-0.04722607,0.0115343705,0.0003417246,0.014546048,-0.024684
reljkum,-0.04373336,-0.031437803,0.041439,-0.02829106,0.047469046,-0.01989386,0.012747381,0.022763882,0.04914901,0.038430933,0.047522817,-0.019672466,-0.008033194,0.028986339,-0.033912588,0.024891797,0.03605512,-0.015390433,0.03714427,0.047958326,0.03710116,-0.015065588,-0.024332523,0.036969814,0.043580715,0.017244484,-0.0044085756,-0.0255903,0.007472478,0.031503152,-0.010955881,-0.019421602
cybroi,-0.014214598,0.015723255,-0.034027565,0.011798631,-0.002976466,0.048062053,0.00353216,-0.037283145,0.0072000735,-0.03898721,-0.02287345,0.014119234,-0.04017527,-0.045780826,0.042066786,-0.043558538,-0.017307363,0.04030067,-0.030375648,-0.036998473,-0.04425478,0.041644443,0.0046834834,-0.026097907,-0.036956944,0.00054316595,0.0040432923,0.04342972,0.014636483,-0.043910563,0.0355116,0.0029707775
goilax,-0.044535995,0.028355371,0.03889544,-0.015440129,-0.010931455,0.045114968,0.042353485,-0.020423198,-0.03164532,0.03151257,-0.019537365,0.025419977,-0.030570125,0.025227595,-0.0026523247,-0.002347719,-0.008080613,-0.03743272,-0.002410911,-0.048617747,0.00085031986,-0.027268244,0.018314872,-0.03476602,0.029843297,-0.02167182,0.020458926,0.027891945,0.006349791,0.03397811,-0.00064944103,0.0445734
haunar,0.018007766,0.014281336,-0.046684064,0.04647452,0.035869207,0.0060360655,-0.022334218,-0.0067464933,0.011446059,-0.008677147,0.030357186,0.0061422586,-0.034611605,0.032267783,0.03424492,0.04775193,0.03436322,-0.03416224,-0.0019045472,-0.04553119,-0.009876825,-0.03786669,0.030805234,-0.043384504,-0.017199446,-0.040208854,-0.00800376,0.017068136,-0.0075893775,0.019232642,0.049155597,0.049441013
arbsr,-0.016148856,0.0028672959,0.06906567,-0.0027334467,0.035983,-0.038118076,-0.037788916,0.024550345,-0.004430998,-0.019614864,-0.009856116,-0.0011460893,-0.027754499,0.018610109,-0.007850371,0.03473035,0.03150562,0.022831168,-0.033197083,-0.021233786,-0.029215503,-0.04978497,0.03658137,-0.018730212,0.029107045,0.034329545,0.0073242895,0.0045309067,-0.0074581727,0.004586853,-0.021050608,0.044544365
nebulix,-0.047194194,0.048789848,-0.044255376,-0.022344245,0.031177793,-0.014247309,-0.0427189,0.023704115,-0.0033598654,0.016712677,-0.020057535,0.04853307,-0.0056712255,-0.0013310909,-0.027591873,0.023134563,-0.011852443,0.043614212,-0.04038886,-0.040584434,-0.034675658,0.013871897,-0.035099614,-0.0067351237,-0.035889708,0.022887241,-0.027549922,-0.02460053,0.019339394,-0.03809625,-0.0374689,-0.03373976
blessam,0.0075921146,0.019830467,0.071402594,0.037819993,0.013478424,0.0074896105,-0.0018249266,-0.038401198,-0.022015203,0.038055744,-0.036958348,-0.047736526,-0.04455334,-0.00567808,0.017371308,-0.01410998,-0.009980403,0.042243768,0.02415428,0.026639584,-0.032353185,0.03585347,-0.023885477,0.017254818,0.04545263,-0.01731082,0.03034145,0.034874354,0.04433589,0.012667466,-0.009906877,0.013653997
leofon,-0.019223249,-0.04593879,-0.017497279,-0.033933997,0.029860351,0.024595533,-0.029436184,0.035858523,0.041157316,-0.035126973,-0.005797934,-0.014107991,-0.026243819,0.0060831197,0.014719497,0.039259683,0.0399709,-0.04991212,-0.042503357,0.016076911,0.022229645,0.026648913,-0.048923936,-0.009744216,-0.0487038,0.0479622,-0.042930093,0.022677433,-0.042622507,0.040552143,-0.023248017,-0.0007704869
sirenix,-0.01300665,0.0013301149,0.030534398,0.03399117,-0.010127328,-0.04905969,0.041966047,0.033832762,-0.010901641,-0.035982214,-0.011951197,-0.03699987,0.01145209,-0.038708985,0.0029946454,0.04634941,0.043066654,0.049678516,-0.037250973,0.0027083158,0.005292453,0.038157966,-0.0024001002,-0.0106786005,0.026200596,0.027247336,0.017751347,0.04948101,0.031950127,-0.034656145,0.03263105,0.028228883
centarnx,0.010843694,0.0011822954,0.039588127,0.016520236,0.04007932,-0.041746654,0.048747826,0.0100959055,-0.0036265366,-0.034896456,-0.04404205,0.03467231,0.018753383,0.02875432,-0.017045379,0.0015564449,0.0054516904,0.035572875,0.027555551,0.046632458,-0.009241592,-0.048592176,0.011937119,-0.0074580424,0.017703127,-0.010540485,-0.007134758,-0.049531292,-0.020893991,-0.0032752156,-0.023291016,0.015029896
ariana,-0.053202763,-0.008800593,0.0765729,-0.008988034,-0.00400915,-0.030310595,0.043044757,-0.047581065,0.015753437,0.011085391,-0.041345906,-0.025688529,-0.019678462,0.017369058,0.02853496,-0.022105098,-0.008000076,0.03075545,0.03004713,-0.0015959032,-0.04897212,-0.047713842,0.04578997,-0.041098617,-0.014213085,0.03172202,-0.018352222,-0.044680383,0.022272948,0.04002131,0.0025619976,-0.027029848
mechun,-0.04426173,0.02362882,-0.04199593,-0.0028115883,-0.008839417,0.016133513,-0.0008342974,0.030405011,-0.03307625,-0.03375061,-0.008476127,0.021968547,0.00072462484,0.010063373,0.032154333,-0.049273204,-0.0016026869,-0.027445996,0.01674639,-0.045981694,-0.004345894,-0.0340963,0.021673027,-0.027813721,0.029396962,0.027531866,-0.00322349,0.008402657,0.022114728,-0.0473102,0.016308155,-0.023373699
astroh,0.013563912,0.0025459665,-0.04700566,0.016904179,-0.035040963,-0.004862763,-0.013696123,0.043947365,0.0021504164,-0.0383965,-0.03374195,0.017562341,0.02631003,0.046282355,0.020563673,-0.02286768,-0.012452304,0.02863213,0.003626965,-0.04447031,0.023567151,0.04527903,0.047670987,0.043326806,-0.0068254955,-0.028418113,0.008383822,0.0380331,0.03882459,-0.02934351,0.044943277,-0.026837671
aeqn,0.076778844,0.049632765,-0.062052198,0.043631304,0.020931963,0.029514994,-0.028339362,-0.0295877,-0.028011275,-0.009385325,-0.030050445,0.023478162,0.037599985,-0.032333065,-0.018259656,-0.010952722,-0.010020055,-0.018769253,0.007863771,-0.04111724,-0.024043966,0.008734822,-0.0114577785,0.036189307,-0.015323162,0.0077570677,-0.0022094138,0.020222235,0.0005830899,0.018096935,-0.03223791,0.012841608
weon,0.030159961,0.033472743,0.027374838,-0.043928254,-0.017976891,-0.016166665,0.026112463,0.027304087,-0.0052528977,0.042441104,0.013855111,0.048821125,0.044399824,-0.03871876,-0.0067170374,-0.03944435,-0.03748293,-0.005454827,0.03715506,-0.015506566,0.027953792,0.031733874,-0.03862264,0.030404832,-0.026887763,-0.040656246,0.04679178,0.012732495,-0.03681623,-0.016091667,-0.006742634,0.026328567
pallex,0.019913163,-0.044880938,-0.049562395,-0.039514877,-0.011835348,-0.01991942,-0.009570278,0.0396601,0.00030169636,-0.017727923,0.013870452,-0.042449463,-0.024968792,-0.017088212,-0.008957706,-0.024317194,-0.0133265965,0.0054566488,0.039049532,0.0017539263,0.02940141,0.019474398,0.0038365945,0.040342476,-0.025318516,0.045502964,0.015666757,0.047145557,-0.0029127821,-0.025505697,0.03225631,0.031101499
angxtix,-0.07338938,0.011940549,0.07324741,-0.02883402,-0.03260255,0.0028881915,0.009847246,0.0032920353,0.018998,0.030007195,-0.037594892,0.01452155,0.024281789,0.020014215,-0.019081593,0.022786032,-0.017903518,-0.016867496,0.040090654,0.009502925,0.04950391,-0.049836278,0.01634271,-0.016335405,0.02573165,0.017941881,-0.022112716,0.016157892,0.01424339,0.033069555,0.008122563,-0.03092277
nrustix,0.03862263,-0.015687764,0.00513383,-0.040297925,-0.032264628,-0.041902173,-0.019829024,0.036285486,-0.03955109,0.002097357,0.026438508,0.046222184,-0.0058998354,-0.010514833,0.03220811,0.0140494,-0.0011457317,-0.036073674,0.03649969,-0.014256932,0.032272365,-0.01216203,-0.030949116,0.018844854,-0.03590901,-0.015634693,0.035897028,-0.042497434,0.040500287,0.020374846,0.047931362,0.042904425
digitrop,0.015437458,0.005458582,-0.042871475,-0.0046031103,0.023828749,-0.04122777,0.031252418,0.037653755,-0.04098953,0.016987491,-0.04615245,-0.003982056,0.01873919,0.00073907524,-0.013523221,-0.0005470626,-0.0032717101,0.0023523457,0.036168728,0.0054255016,0.023634288,0.036707353,-0.030069554,-0.045046594,0.048614655,-0.004971683,0.033955608,-0.04073862,-0.03357445,0.028518643,-0.041816913,-0.023875881
pulaar,0.036323998,-0.032517076,-0.025793647,0.024196219,0.020564679,-0.026754856,-0.025100982,-0.007956803,0.033302132,-0.003016401,0.0279853,-0.001186382,-0.038930167,-0.04742689,-0.020317126,-0.04583142,-0.019905651,-0.015589107,0.03681631,0.014204826,-0.044799246,-0.006072521,0.044892576,0.04488161,0.04337913,0.031485688,-0.04537951,-0.024606979,-0.010572769,0.023031656,0.018031362,-0.049920093
nebuoax,-0.0020181052,0.017186169,0.01758093,0.03474429,0.0144052245,0.024498496,0.0045598373,0.026245061,-0.045678463,-0.032338716,0.013332102,-0.0016771555,-0.009195339,-0.0101485625,0.023537982,-0.031885147,0.043126177,0.013823245,0.0146113895,-0.00694108,0.005423486,-0.010076176,0.015234951,-0.045524847,0.0037949458,-0.048915304,-0.019758308,-0.020297492,-0.02758336,0.019250814,0.03414334,0.02453531
tbustix,-0.015317999,-0.00040091202,-0.030138804,0.034958575,0.0019420385,0.040461514,0.007996939,0.03407668,0.007171072,0.011529624,-0.006155383,-0.037441432,0.049773898,0.019738723,0.018348742,-0.0031270273,-0.035566103,0.04826087,-0.039261557,-0.047385644,-0.0020372495,0.007519938,0.045683924,-0.039805673,0.039340485,-0.04239744,0.0147572495,0.00308498,-0.019952787,0.012145221,-0.014510214,-0.011544146
euphorgx,-0.035750378,0.031381134,-0.0021793619,0.048029196,0.016584959,0.02065866,0.036900554,-0.011452295,-0.0028997771,0.025668953,0.027910497,0.008598901,-0.0034845695,-0.001554966,-0.043124545,0.0015128627,-0.029864145,0.024456527,-0.017620884,0.0050439127,0.03520104,-0.02552551,0.0417714,-0.03341092,-0.019102944,-0.040534366,0.00709467,0.0101310015,-0.011579812,-0.044291843,-0.04747945,0.04734217
gryphod,-0.010496475,-0.0038714297,-0.017789923,-0.0076861493,0.0026380531,-0.017595995,-0.029246664,0.041100133,-0.025292683,0.044434953,0.0074841864,0.011771716,0.044446383,0.030748796,-0.047738362,0.02535459,-0.03285698,0.021569375,0.020942751,-0.044923116,-0.03444197,0.037534345,-0.01705271,-0.0029863939,0.037761975,0.036794905,-0.01888684,-0.03558793,-0.026368404,-0.04910914,-0.011463918,0.006035626
circum,-0.0053142086,0.023273874,-0.008900024,0.02570932,-0.004306484,0.046655986,0.04767635,0.013941143,-0.00652181,0.038387384,-0.029996788,-0.025002897,-0.01517576,0.028577652,-0.03133191,-0.010436546,-0.032416333,0.008143462,-0.0065947287,-0.024239063,0.041316595,0.033278335,-0.026541734,0.04636574,0.016013328,-0.047775652,0.020770084,-0.03925719,0.015130628,0.015391778,0.035158087,-0.009832285
xnikor,-0.002704583,-0.00625962,-0.012678694,0.0076216087,0.015273068,0.0352954,0.04617131,-0.020097196,0.023375418,0.015752021,0.019536104,0.047029007,-0.02762903,0.047849383,-0.044473197,0.018836629,0.037109744,-0.015676342,0.04977851,0.0035595782,-0.015706338,0.008670308,0.0008024089,-0.02331593,-0.01527939,-0.03129319,0.019009318,-0.0010679364,-0.02280425,0.0478766,0.01830465,-0.005238164
ufow,0.0069969296,0.011268806,0.045023073,0.031475138,-0.016934227,-0.047178794,0.035145868,-0.024338448,-0.01853609,-0.036426224,0.021657933,-0.00520619,0.037086654,-0.0005328171,0.02147707,-0.036031473,-0.02795595,0.028623585,-0.028492188,-0.03576504,0.007954549,-0.008018315,-0.005037807,-0.01583425,0.044372592,0.046453748,-0.04629153,0.014571201,-0.049082566,0.031180952,0.036744323,0.034486327
sechnos,-0.018054508,-0.02313522,0.00439645,0.010501884,0.0042157173,0.014980946,-0.031859852,-0.011539556,0.03809576,0.01653402,-0.034438156,0.038295735,-0.033155132,0.016819153,0.032695953,0.006574344,-0.049472716,-0.011101972,-0.036175966,-0.03366487,0.00639211,0.038503814,-0.043154325,0.031278733,0.008429982,-0.048237707,0.017988574,0.0029772148,0.037064802,-0.033507004,0.013043728,-0.039970182
mermal,0.01520827,0.033618797,0.034429196,-0.03578223,-0.042138506,-0.041546464,-0.043373954,0.042798173,-0.021270407,-0.0074897185,0.041518163,0.008532215,0.023814347,0.033334706,-0.013980351,0.0005881563,-0.024848461,0.0075971596,-0.014436327,0.03300548,-0.04835235,0.027571116,-0.016408015,-0.037000895,0.026975583,0.04096556,-0.0012928955,-0.013205506,-0.040959813,-0.0022710077,0.0448409,-0.033358384
tenix,-0.013858784,0.04750036,-0.043612707,-0.0025798678,0.0006710179,-0.042922772,0.0064552315,-0.0005794987,-0.014916051,-0.049346328,0.025484111,0.023303363,-0.021444082,0.021653567,0.03793185,-0.04295942,-0.016255952,-0.0033278838,0.037258122,0.025276687,-0.03411939,0.0026571155,-0.010709632,0.039438773,0.02231368,0.0029817224,0.047892716,0.03000841,0.035831157,-0.0073365793,0.016766738,0.03650746
ufox,0.03588934,-0.027174521,-0.04737092,0.03654206,0.036201272,0.0026931055,0.029091273,-0.01703168,0.029200066,-0.008817732,0.036276888,-0.008104384,0.044907797,0.042315993,0.04271536,0.008933343,0.036817495,0.03866211,-0.036043428,0.022705976,-0.014558863,0.003865242,-0.02391311,0.019792583,0.0423924,-0.04956534,-0.0013497844,0.049763706,-0.029519463,0.04767717,-0.008159388,0.00012434646
mermax,0.0071919933,-0.032323554,0.048056696,0.0284868,0.040265862,-0.0074192993,-0.04979215,0.041943822,0.020458344,-0.023026824,0.018759634,-0.017834019,-0.012521934,-0.04266566,-0.03941661,0.011952303,-0.012518384,-0.027465655,0.04747698,0.0016892664,-0.01956581,-0.006474972,0.0018363707,0.036974456,-0.0021805875,0.046875384,0.011713602,0.012653712,0.02719884,-0.0007612109,-0.007992841,0.047779057
gaiax,-0.034547616,0.035490606,-0.026527703,0.032116,-0.04848304,-0.007959962,-0.047288943,-0.02352115,0.016680393,-0.04094863,-0.006368302,-0.041644562,0.013155807,-0.0073853843,0.02874491,0.043544184,0.03153148,0.030907128,0.034750234,0.049647164,0.017773394,0.025482144,0.028945398,0.013835344,0.048510406,0.018176246,-0.030736102,-0.027822746,0.00679636,-0.04303483,-0.013708413,0.0041569844
disgub,-0.023355806,0.012624729,0.038778808,-0.039122976,-0.034496974,-0.034699537,0.03395209,-0.04957931,-0.0007968657,-0.013089992,0.039557185,0.0058223233,-0.03651478,-0.015991043,0.048638713,0.013689164,0.009299479,-0.0021675937,0.044993404,-0.036408912,0.021625768,-0.02204138,0.016599644,-0.016256083,-0.031481255,0.008517288,0.020982895,-0.026306009,-0.039337326,-0.040395916,0.032827865,0.020344343
datxx,-0.04973036,0.006428398,-0.034716357,-0.031901315,-0.01662495,-0.03567648,-0.04135083,0.04548688,-0.03362093,-0.048089016,-0.010172427,0.012225054,-5.7063997e-05,-0.022649527,-0.041071415,-0.017930746,0.026751366,0.040970076,-0.036292493,-0.009196125,0.010690261,0.021791968,-0.0022153035,0.019272935,0.034407426,0.0066409595,-0.027528776,0.021653447,-0.00027932972,-0.022820532,-0.016434144,-0.017275643
awezon,-0.027611224,-0.017496482,0.07690096,-0.00091439486,-0.049951125,0.027776409,0.031599965,0.04096553,-0.03853234,-0.035244774,0.009813298,0.0065971836,-0.011674274,0.023681428,-0.027099444,0.014111806,-0.040926017,-0.008648753,-0.0039362907,-0.042946696,0.03907715,0.045893434,-0.040000677,-0.00084770843,0.0010263808,-0.016560484,-0.0046251193,-0.0043644197,0.0034966953,-0.035898186,-0.021046257,-0.0009441003
coblax,0.030904759,0.0032899603,0.012484778,0.023499217,0.010894585,0.045566503,-0.00960771,-0.04216386,-0.001934886,0.01871283,0.008824013,0.012666296,-0.03215307,-0.01702819,0.018809449,0.009485651,0.0059614666,-0.016164027,-0.035915397,0.027609948,-0.036369037,-0.006426811,0.005148411,0.014452193,0.00483755,0.04810505,0.015925493,0.003426373,0.021225143,0.014131818,-0.023861373,-0.033204366
galaxum,-0.044049036,0.03911953,0.0356477,-0.0077116266,0.036077846,-0.04355804,0.0025429502,-0.03996531,0.016286466,-0.037923753,0.01146394,-0.032084703,0.048623886,-0.0025177002,0.04152422,0.013870049,-0.029192055,-0.01183752,-0.041776527,0.04021814,0.029936444,-0.011393033,-0.0017445907,-0.00047568232,-0.047526695,0.02624965,-0.028990818,0.010687292,0.007611681,-0.014303695,-0.003650654,-0.047545996
sudix,-0.01726712,0.023683164,0.04601873,0.041413497,0.008670032,-0.013774253,0.00870081,0.009502899,0.006491244,-0.01929344,-0.02198757,-0.049659085,0.02125765,-0.025376236,0.041045714,0.0029168352,-0.022720182,0.022083808,0.013816308,0.041168217,-0.04786085,-0.015278421,0.0015361533,0.024448346,-0.0072234273,-0.03966389,0.0072482005,-0.0007205978,0.039576795,-0.04167545,-0.013017166,0.045380358
pridiuo,-0.0034627318,-0.019738019,0.0156716,-0.04082756,0.009277333,0.013912488,0.017069284,-0.019333184,0.045930658,0.03180701,0.03032403,0.021842007,-0.017281879,0.014495466,0.008940447,0.015742186,0.015315,-0.021779215,0.03460865,0.045891847,-0.004788231,-0.012767781,0.016775642,0.039917614,0.04077692,-0.0299186,0.028547172,0.013237689,0.034259293,0.018292498,0.043074097,-0.0033826455
roltix,0.008305527,-0.043388415,0.002502203,-0.029261589,0.009878229,-0.005281009,0.038638998,-0.011043966,0.035318602,-0.015603401,0.039475035,-0.043897774,-0.01897347,-0.037031867,-0.0090645775,-0.04015714,-0.02192731,-0.03913958,-0.034118988,0.0019490942,-0.002373062,0.0020616762,-0.038346708,0.047072563,0.033966366,0.041593324,-0.0057957657,-0.0032211542,-0.0044998303,-0.012142599,-0.038609575,0.024177495
shockbs,-0.041260816,-0.045664024,0.02737135,-0.023239493,-0.01072992,-0.016129207,-0.01019622,-0.009862445,-0.033685364,-0.030821074,0.009807609,-0.049280286,-0.04886892,-0.026521577,0.005180061,0.024677936,0.030407999,-0.04562075,-0.0074477307,0.024981502,-0.029058708,-0.016334273,0.02462918,0.017058853,-0.0226398,-0.019540286,-0.024906134,-0.014215328,-0.039883696,-0.03972291,0.033466365,0.0315771
seepoa,0.041313473,0.04630604,-0.031287633,-0.040256966,-0.0007382408,-0.021507943,-0.04746915,-0.044952095,-0.0014307275,-0.023393584,-0.048561025,-0.042103313,0.04627906,-0.04233409,0.038843762,-0.04755807,0.037799586,-0.010781873,-0.03386234,-0.04831486,-0.043963112,0.027291331,0.01748823,-0.02457254,0.03613999,0.015467051,0.049104277,0.013132904,-0.044534456,0.039933268,-0.042177033,-0.018824948
excitar,0.049267385,0.015663747,0.039600614,0.018875014,-0.03286426,-0.0080338605,-0.0020914897,0.03033242,0.030740831,0.036256794,-0.033235274,-0.024548745,-0.044294264,-0.014082015,0.015066657,0.0062769055,-0.010492694,-0.042317905,0.015424337,-0.02494743,0.011625182,-0.01055672,0.00032874197,0.016275827,0.04010607,0.019462157,0.033271383,-0.022294868,-0.020704413,-0.02044679,-0.04430599,0.01782209
novax,-0.001234699,-0.020046746,0.006307017,-0.043012764,0.0044859275,0.024234008,-0.0068403482,0.007372249,0.011396788,0.042532567,0.037905898,0.011295475,0.024961833,-0.027467584,0.02439538,-0.01032684,-0.024777843,-0.0051414743,-0.0280975,-0.023331512,0.018861618,-0.043845702,-0.010482263,0.044854287,-0.0048324093,-0.003332127,-0.04504732,-0.026771307,0.006082844,0.0098301545,-0.009004571,-0.013982523
bvapoz,-0.016732676,0.0036284127,-0.06621757,-0.013083957,0.008381486,-0.019351387,0.04444616,0.02861533,-0.046040107,0.048966657,0.045284417,-0.016026307,-0.015934955,-0.028310968,-0.020441592,0.028915916,-0.0041371807,0.048759844,0.028270159,-0.024037112,-0.0325645,-0.041542195,0.033458147,0.029890504,-0.005150594,0.01501352,-0.022169054,0.008331083,-0.02545079,0.02492467,-0.0400349,-0.036598407
gryphox,0.014857758,-0.011797868,-0.046753313,-0.026597274,-0.036973644,-0.021688104,0.0071979538,-0.009002067,-0.041768037,0.037652347,-0.029382778,-0.01716081,0.046822023,0.048377786,-0.026710128,0.038380448,0.008035112,0.016402397,-0.015362073,0.017485347,0.04521065,-0.029067446,0.049071137,0.009848904,-0.025674045,0.015580688,-0.030339003,0.00496874,0.022779021,0.045064677,0.040286135,0.0015087835
aquoe,-0.045744814,0.0025002363,0.06976301,-0.0045603737,0.011058509,0.03339422,-0.04650556,0.014134672,-0.036883593,0.026410352,-0.020757651,-0.025907231,-0.02831067,0.03505883,0.03988706,0.0011573434,-0.012521304,0.048606347,0.0012733564,-0.0004636757,-0.04950142,0.020707283,-0.028629554,0.04692253,-0.0024412274,-0.02489524,-0.026543451,0.014869954,0.042712238,0.020364765,-0.0339527,-0.044038143
biomvr,0.01110737,-0.0030126772,-0.07044136,-0.008311391,0.045971964,0.031275276,-0.0060546175,0.043169346,-0.013801467,-0.03574276,0.047446337,0.0092857,0.023212645,-0.029660607,-0.03499384,0.025255714,-0.0024137385,0.014952291,-0.024933709,-0.023382116,0.023915235,-0.031336427,-0.016216017,-0.0028119572,0.01989771,-0.039136935,-0.04663373,-0.04925705,0.041844893,0.04066435,0.018757451,0.04526769
